split_seed,row_id,split_role,Y
3,caco2_wang:train_val:608,train,-4.8616409000000003
3,caco2_wang:train_val:130,train,-5.3400002000000004
3,caco2_wang:train_val:236,train,-5.6999997999999996
3,caco2_wang:train_val:681,train,-5.3200002
3,caco2_wang:train_val:682,train,-5.5999999000000003
3,caco2_wang:train_val:712,train,-4.3221110999999999
3,caco2_wang:train_val:492,train,-4.0680037000000002
3,caco2_wang:train_val:493,train,-5.2699999999999996
3,caco2_wang:train_val:344,train,-5.8313413000000001
3,caco2_wang:train_val:616,train,-4.7300000000000004
3,caco2_wang:train_val:617,train,-4.5500002000000004
3,caco2_wang:train_val:618,train,-4.5100002000000003
3,caco2_wang:train_val:619,train,-4.5900002000000004
3,caco2_wang:train_val:620,train,-4.6199999000000016
3,caco2_wang:train_val:621,train,-4.6500000999999997
3,caco2_wang:train_val:709,train,-4.6199999000000016
3,caco2_wang:train_val:76,train,-4.9099997999999996
3,caco2_wang:train_val:462,train,-5.9186072000000003
3,caco2_wang:train_val:407,train,-5.2199998000000001
3,caco2_wang:train_val:147,train,-4.6599997999999996
3,caco2_wang:train_val:290,train,-5.6319546999999996
3,caco2_wang:train_val:411,train,-4.8815302999999997
3,caco2_wang:train_val:377,train,-5.4200000999999975
3,caco2_wang:train_val:464,train,-4.7298937000000008
3,caco2_wang:train_val:465,train,-4.8099999000000002
3,caco2_wang:train_val:466,train,-4.8124795000000002
3,caco2_wang:train_val:117,train,-4.3499999000000003
3,caco2_wang:train_val:178,train,-5.46
3,caco2_wang:train_val:587,train,-5.0799999000000016
3,caco2_wang:train_val:675,train,-6.1500000999999997
3,caco2_wang:train_val:291,train,-4.5086384000000015
3,caco2_wang:train_val:292,train,-4.6382722999999997
3,caco2_wang:train_val:288,train,-5.7447276
3,caco2_wang:train_val:289,train,-5.3665314000000004
3,caco2_wang:train_val:156,train,-5.1382737000000001
3,caco2_wang:train_val:212,train,-5.1199999000000016
3,caco2_wang:train_val:213,train,-5.5199999999999996
3,caco2_wang:train_val:439,train,-5.1580719999999998
3,caco2_wang:train_val:440,train,-5.1003633000000015
3,caco2_wang:train_val:441,train,-5.2516832000000004
3,caco2_wang:train_val:442,train,-5.2606096000000004
3,caco2_wang:train_val:443,train,-5.2295737000000004
3,caco2_wang:train_val:144,train,-4.9593034000000005
3,caco2_wang:train_val:179,train,-5.4105153000000001
3,caco2_wang:train_val:552,train,-6.2314224000000005
3,caco2_wang:train_val:432,train,-5.9488472999999997
3,caco2_wang:train_val:433,train,-5.6587887000000014
3,caco2_wang:train_val:434,train,-6.0700002
3,caco2_wang:train_val:431,train,-5.8800000999999975
3,caco2_wang:train_val:448,train,-5.5199999999999996
3,caco2_wang:train_val:449,train,-5.6999997999999996
3,caco2_wang:train_val:450,train,-5
3,caco2_wang:train_val:451,train,-5.5214390999999994
3,caco2_wang:train_val:452,train,-4.9204097000000004
3,caco2_wang:train_val:453,train,-4.4308991000000004
3,caco2_wang:train_val:454,train,-5.5214390999999994
3,caco2_wang:train_val:455,train,-5.0478787000000001
3,caco2_wang:train_val:445,train,-4.3886080000000005
3,caco2_wang:train_val:446,train,-4.7979398
3,caco2_wang:train_val:447,train,-5.3000002000000004
3,caco2_wang:train_val:460,train,-4.6599997999999996
3,caco2_wang:train_val:463,train,-4.3899999000000003
3,caco2_wang:train_val:228,train,-4.1799998
3,caco2_wang:train_val:229,train,-4.5093192999999996
3,caco2_wang:train_val:370,train,-4.9305754000000004
3,caco2_wang:train_val:151,train,-4.7199998000000001
3,caco2_wang:train_val:358,train,-4.9684534000000005
3,caco2_wang:train_val:296,train,-5.46
3,caco2_wang:train_val:297,train,-5.3200002
3,caco2_wang:train_val:294,train,-5.8393164000000004
3,caco2_wang:train_val:295,train,-6.2399997999999997
3,caco2_wang:train_val:435,train,-6.2003297999999996
3,caco2_wang:train_val:436,train,-6.1999997999999996
3,caco2_wang:train_val:508,train,-5.2199998000000001
3,caco2_wang:train_val:174,train,-4.6197885999999997
3,caco2_wang:train_val:704,train,-6.3200002
3,caco2_wang:train_val:169,train,-4.5700002
3,caco2_wang:train_val:507,train,-5.8000002000000004
3,caco2_wang:train_val:491,train,-4.3899999000000003
3,caco2_wang:train_val:671,train,-6.0727586999999996
3,caco2_wang:train_val:604,train,-4.4210457999999999
3,caco2_wang:train_val:605,train,-5.0499267999999997
3,caco2_wang:train_val:606,train,-5.6994847999999996
3,caco2_wang:train_val:313,train,-4.4899997999999997
3,caco2_wang:train_val:314,train,-4.6599997999999996
3,caco2_wang:train_val:315,train,-4.3299999000000016
3,caco2_wang:train_val:553,train,-4.0100002000000003
3,caco2_wang:train_val:299,train,-6.5611247999999991
3,caco2_wang:train_val:181,train,-4.1877431999999999
3,caco2_wang:train_val:52,train,-5.0582528
3,caco2_wang:train_val:161,train,-4.9099997999999996
3,caco2_wang:train_val:162,train,-5.29
3,caco2_wang:train_val:163,train,-5
3,caco2_wang:train_val:284,train,-6.8200002000000008
3,caco2_wang:train_val:196,train,-6.2209244000000004
3,caco2_wang:train_val:197,train,-6.3005152000000004
3,caco2_wang:train_val:198,train,-6.3989700999999997
3,caco2_wang:train_val:199,train,-6.7423639000000009
3,caco2_wang:train_val:200,train,-6.5700002000000008
3,caco2_wang:train_val:394,train,-4.7544874999999998
3,caco2_wang:train_val:48,train,-5.4109997999999999
3,caco2_wang:train_val:170,train,-4.4400000999999998
3,caco2_wang:train_val:257,train,-4.4400000999999998
3,caco2_wang:train_val:486,train,-4.9899997999999997
3,caco2_wang:train_val:242,train,-5.8005152000000004
3,caco2_wang:train_val:243,train,-4.8289509000000015
3,caco2_wang:train_val:244,train,-5.8005152000000004
3,caco2_wang:train_val:245,train,-5.1599997999999996
3,caco2_wang:train_val:246,train,-5.2600002000000003
3,caco2_wang:train_val:247,train,-5.1100000999999997
3,caco2_wang:train_val:248,train,-5
3,caco2_wang:train_val:249,train,-5.8005152000000004
3,caco2_wang:train_val:250,train,-4.6493707000000004
3,caco2_wang:train_val:722,train,-4.8187927999999998
3,caco2_wang:train_val:645,train,-4.3156309000000004
3,caco2_wang:train_val:646,train,-4.8099999000000002
3,caco2_wang:train_val:579,train,-4.1999997999999996
3,caco2_wang:train_val:467,train,-5.5
3,caco2_wang:train_val:550,train,-4.8205117999999993
3,caco2_wang:train_val:362,train,-6.9204097000000004
3,caco2_wang:train_val:504,train,-4.9114642000000002
3,caco2_wang:train_val:505,train,-5.5975828000000005
3,caco2_wang:train_val:506,train,-4.6622709999999996
3,caco2_wang:train_val:316,train,-5.1011863000000002
3,caco2_wang:train_val:424,train,-5.4699998000000001
3,caco2_wang:train_val:425,train,-5.7800001999999999
3,caco2_wang:train_val:255,train,-4.6100000999999997
3,caco2_wang:train_val:122,train,-6.0555171999999997
3,caco2_wang:train_val:637,train,-4.5693182999999999
3,caco2_wang:train_val:461,train,-3.9978395
3,caco2_wang:train_val:374,train,-5.8899999000000003
3,caco2_wang:train_val:705,train,-4.7300000000000004
3,caco2_wang:train_val:150,train,-4.0599998999999984
3,caco2_wang:train_val:363,train,-5.1474957000000003
3,caco2_wang:train_val:312,train,-5.1399999000000003
3,caco2_wang:train_val:311,train,-5.0700002
3,caco2_wang:train_val:341,train,-5.3386210999999992
3,caco2_wang:train_val:677,train,-4.8219547
3,caco2_wang:train_val:160,train,-5.3800000999999975
3,caco2_wang:train_val:159,train,-5.6999997999999996
3,caco2_wang:train_val:251,train,-4.6322559999999999
3,caco2_wang:train_val:285,train,-4.5500002000000004
3,caco2_wang:train_val:622,train,-6.4579659000000005
3,caco2_wang:train_val:623,train,-6.8519359
3,caco2_wang:train_val:189,train,-4.5500002000000004
3,caco2_wang:train_val:190,train,-4.8496218000000004
3,caco2_wang:train_val:64,train,-5.1700000999999984
3,caco2_wang:train_val:65,train,-4.8400002000000004
3,caco2_wang:train_val:128,train,-5.8099999000000002
3,caco2_wang:train_val:129,train,-5.3299999000000016
3,caco2_wang:train_val:125,train,-5.6900000999999998
3,caco2_wang:train_val:126,train,-5.3499999000000003
3,caco2_wang:train_val:127,train,-5.6799998
3,caco2_wang:train_val:107,train,-5.3289509000000015
3,caco2_wang:train_val:49,train,-6.1314830999999996
3,caco2_wang:train_val:50,train,-6.0594678000000002
3,caco2_wang:train_val:300,train,-4.79
3,caco2_wang:train_val:301,train,-4.6999997999999996
3,caco2_wang:train_val:302,train,-4.5380535000000002
3,caco2_wang:train_val:303,train,-4.7199998000000001
3,caco2_wang:train_val:304,train,-4.8600000999999997
3,caco2_wang:train_val:305,train,-4.6900000999999998
3,caco2_wang:train_val:306,train,-4.7600002000000003
3,caco2_wang:train_val:307,train,-4.5799999000000016
3,caco2_wang:train_val:308,train,-4.79
3,caco2_wang:train_val:309,train,-4.9000000999999997
3,caco2_wang:train_val:650,train,-5.4800000000000004
3,caco2_wang:train_val:223,train,-5.6788902000000006
3,caco2_wang:train_val:496,train,-5.9000000999999997
3,caco2_wang:train_val:497,train,-6.0420097999999998
3,caco2_wang:train_val:498,train,-4.5199999999999996
3,caco2_wang:train_val:259,train,-5.3899999000000003
3,caco2_wang:train_val:260,train,-5.5908804000000005
3,caco2_wang:train_val:261,train,-5.1687455
3,caco2_wang:train_val:262,train,-5.4206805000000005
3,caco2_wang:train_val:263,train,-5.29
3,caco2_wang:train_val:264,train,-6.0100002000000003
3,caco2_wang:train_val:265,train,-5.2006744999999999
3,caco2_wang:train_val:266,train,-5.0599999000000002
3,caco2_wang:train_val:267,train,-5.3989700999999997
3,caco2_wang:train_val:268,train,-6.4899997999999997
3,caco2_wang:train_val:269,train,-5.1850867000000003
3,caco2_wang:train_val:270,train,-5.5599999000000002
3,caco2_wang:train_val:332,train,-4.5
3,caco2_wang:train_val:333,train,-4.8153085999999998
3,caco2_wang:train_val:334,train,-5.2123350999999998
3,caco2_wang:train_val:335,train,-4.8200002
3,caco2_wang:train_val:376,train,-5.3022589999999994
3,caco2_wang:train_val:375,train,-5.2232989999999999
3,caco2_wang:train_val:72,train,-4.9699998000000001
3,caco2_wang:train_val:71,train,-7.3400002000000004
3,caco2_wang:train_val:137,train,-4.5
3,caco2_wang:train_val:410,train,-4.3894195999999992
3,caco2_wang:train_val:661,train,-6.5388007000000004
3,caco2_wang:train_val:662,train,-6.54
3,caco2_wang:train_val:286,train,-5.7088717999999998
3,caco2_wang:train_val:287,train,-5.378171
3,caco2_wang:train_val:58,train,-6.0555171999999997
3,caco2_wang:train_val:683,train,-4.5710139000000005
3,caco2_wang:train_val:684,train,-4.8123703000000004
3,caco2_wang:train_val:685,train,-4.8499289000000001
3,caco2_wang:train_val:408,train,-6.4094677000000004
3,caco2_wang:train_val:97,train,-7.4317985000000002
3,caco2_wang:train_val:98,train,-7.7600002000000003
3,caco2_wang:train_val:345,train,-4.9723473
3,caco2_wang:train_val:115,train,-6.5171175000000003
3,caco2_wang:train_val:482,train,-6.2600002000000003
3,caco2_wang:train_val:483,train,-6.2800001999999999
3,caco2_wang:train_val:484,train,-5.8616972000000001
3,caco2_wang:train_val:481,train,-6.2299851999999998
3,caco2_wang:train_val:676,train,-5.6708102
3,caco2_wang:train_val:143,train,-4.7799462999999998
3,caco2_wang:train_val:274,train,-4.8099742000000001
3,caco2_wang:train_val:275,train,-4.8000002000000004
3,caco2_wang:train_val:253,train,-5.4400000999999998
3,caco2_wang:train_val:636,train,-6.3600000999999997
3,caco2_wang:train_val:202,train,-4.75
3,caco2_wang:train_val:123,train,-5.7697759000000008
3,caco2_wang:train_val:580,train,-6.2300000000000004
3,caco2_wang:train_val:581,train,-5
3,caco2_wang:train_val:582,train,-4.1700001000000002
3,caco2_wang:train_val:583,train,-4.5388007000000004
3,caco2_wang:train_val:584,train,-5.1874509000000009
3,caco2_wang:train_val:585,train,-4.3312735999999994
3,caco2_wang:train_val:536,train,-4.5497984999999996
3,caco2_wang:train_val:328,train,-4.9978389999999999
3,caco2_wang:train_val:329,train,-5.1919103
3,caco2_wang:train_val:330,train,-5.9593034000000005
3,caco2_wang:train_val:327,train,-5.2912149000000008
3,caco2_wang:train_val:167,train,-4.7699999999999996
3,caco2_wang:train_val:271,train,-6.1300907000000002
3,caco2_wang:train_val:62,train,-4.3103647
3,caco2_wang:train_val:340,train,-4.9825492000000002
3,caco2_wang:train_val:687,train,-4.71
3,caco2_wang:train_val:624,train,-5.1011863000000002
3,caco2_wang:train_val:625,train,-4.6994847999999996
3,caco2_wang:train_val:626,train,-5.8519359
3,caco2_wang:train_val:627,train,-5.3005152000000004
3,caco2_wang:train_val:628,train,-5.7697759000000008
3,caco2_wang:train_val:629,train,-5.7979398
3,caco2_wang:train_val:630,train,-5.7206230000000025
3,caco2_wang:train_val:631,train,-4.6994847999999996
3,caco2_wang:train_val:406,train,-5.4224062000000002
3,caco2_wang:train_val:595,train,-6.3982739000000004
3,caco2_wang:train_val:596,train,-6.54
3,caco2_wang:train_val:597,train,-6.1199999000000025
3,caco2_wang:train_val:598,train,-5.9796510000000005
3,caco2_wang:train_val:530,train,-5.8219547
3,caco2_wang:train_val:352,train,-7.3390937000000003
3,caco2_wang:train_val:353,train,-7.0912943000000004
3,caco2_wang:train_val:354,train,-7.3677615999999997
3,caco2_wang:train_val:355,train,-7.1487603000000002
3,caco2_wang:train_val:356,train,-4.9978389999999999
3,caco2_wang:train_val:357,train,-6.8503904000000011
3,caco2_wang:train_val:348,train,-6.8762316999999999
3,caco2_wang:train_val:349,train,-7.3814997999999985
3,caco2_wang:train_val:350,train,-7.1178856000000001
3,caco2_wang:train_val:351,train,-7.3820247999999991
3,caco2_wang:train_val:586,train,-4.0300001999999999
3,caco2_wang:train_val:499,train,-5.2209244000000004
3,caco2_wang:train_val:384,valid,-4.6700000999999984
3,caco2_wang:train_val:385,valid,-4.8499999000000003
3,caco2_wang:train_val:381,valid,-4.3319983000000004
3,caco2_wang:train_val:382,valid,-4.6999997999999996
3,caco2_wang:train_val:383,valid,-4.6200308999999997
3,caco2_wang:train_val:413,valid,-5.4001169000000004
3,caco2_wang:train_val:414,valid,-5.4000000999999997
3,caco2_wang:train_val:415,valid,-5.4000000999999997
3,caco2_wang:train_val:672,valid,-5.1580719999999998
3,caco2_wang:train_val:715,valid,-6.2223767999999975
3,caco2_wang:train_val:716,valid,-6.2987847000000015
3,caco2_wang:train_val:717,valid,-5.4504986000000004
3,caco2_wang:train_val:429,valid,-5.1500000999999997
3,caco2_wang:train_val:706,valid,-4.9279342000000002
3,caco2_wang:train_val:707,valid,-4.8885694000000015
3,caco2_wang:train_val:206,valid,-4.6391362999999997
3,caco2_wang:train_val:490,valid,-5.5207167000000004
3,caco2_wang:train_val:149,valid,-4.6999997999999996
3,caco2_wang:train_val:67,valid,-4.8378239000000001
3,caco2_wang:train_val:119,valid,-6.4699998000000001
3,caco2_wang:train_val:369,valid,-6.3000002000000004
3,caco2_wang:train_val:148,valid,-3.8199999
3,caco2_wang:train_val:437,valid,-7.0478787000000001
3,caco2_wang:train_val:588,valid,-6.6994847999999996
3,caco2_wang:train_val:395,valid,-4.5900002000000004
3,caco2_wang:train_val:396,valid,-4.1799998
3,caco2_wang:train_val:397,valid,-4.8499999000000003
3,caco2_wang:train_val:398,valid,-3.9500000000000002
3,caco2_wang:train_val:418,valid,-5.8474512000000001
3,caco2_wang:train_val:419,valid,-5.7328787000000005
3,caco2_wang:train_val:420,valid,-5.6954092999999997
3,caco2_wang:train_val:421,valid,-5.1300000999999984
3,caco2_wang:train_val:422,valid,-5.9819288000000004
3,caco2_wang:train_val:386,valid,-4.3517655999999993
3,caco2_wang:train_val:387,valid,-5.1413335999999994
3,caco2_wang:train_val:603,valid,-4.4800000000000004
3,caco2_wang:train_val:718,valid,-5.8998150999999996
3,caco2_wang:train_val:254,valid,-5.8899999000000003
3,caco2_wang:train_val:63,valid,-5.0478787000000001
3,caco2_wang:train_val:293,valid,-6.0599999000000002
3,caco2_wang:train_val:70,valid,-4.9387093000000002
3,caco2_wang:train_val:601,valid,-6.9593033999999996
3,caco2_wang:train_val:164,valid,-5.2300000000000004
3,caco2_wang:train_val:94,valid,-4.8400002000000004
3,caco2_wang:train_val:95,valid,-4.5614610000000004
3,caco2_wang:train_val:673,valid,-5.6925039000000002
3,caco2_wang:train_val:54,valid,-5.0100002000000003
3,caco2_wang:train_val:388,valid,-5.8000002000000004
3,caco2_wang:train_val:389,valid,-5.7199998000000001
3,caco2_wang:train_val:390,valid,-5.5
3,caco2_wang:train_val:510,valid,-4.7538647999999997
3,caco2_wang:train_val:511,valid,-4.9299998
3,caco2_wang:train_val:688,valid,-4.9198675000000005
3,caco2_wang:train_val:644,valid,-5.1684264999999998
3,caco2_wang:train_val:219,valid,-4.1700001000000002
3,caco2_wang:train_val:220,valid,-4.1100001000000015
3,caco2_wang:train_val:157,valid,-5.6391362999999997
3,caco2_wang:train_val:647,valid,-5.0300001999999999
3,caco2_wang:train_val:400,valid,-4.5199999999999996
3,caco2_wang:train_val:399,valid,-4.1300812000000002
3,caco2_wang:train_val:475,valid,-4.6999997999999996
3,caco2_wang:train_val:476,valid,-4.8899999000000003
3,caco2_wang:train_val:541,valid,-5.9593034000000005
3,caco2_wang:train_val:535,valid,-4.1011863000000002
3,caco2_wang:train_val:708,valid,-4.6199999000000016
3,caco2_wang:train_val:184,valid,-6.5595455000000005
3,caco2_wang:train_val:183,valid,-6.4910722000000005
3,caco2_wang:train_val:221,valid,-4.961279900000001
3,caco2_wang:train_val:222,valid,-4.5799999000000016
3,caco2_wang:train_val:544,valid,-5.2382860000000004
3,caco2_wang:train_val:542,valid,-4.8880280999999997
3,caco2_wang:train_val:543,valid,-5.0778604000000005
3,caco2_wang:train_val:241,valid,-5.8880280999999997
3,caco2_wang:train_val:468,valid,-7.1795706999999975
3,caco2_wang:train_val:53,valid,-5.6599997999999996
3,caco2_wang:train_val:611,valid,-4.1100001000000015
3,caco2_wang:train_val:612,valid,-5.1985430999999984
3,caco2_wang:train_val:96,valid,-4.5799999000000016
3,caco2_wang:train_val:591,valid,-4.8399267000000004
3,caco2_wang:train_val:638,valid,-5.5700002
3,caco2_wang:train_val:472,valid,-4.6020598000000001
3,caco2_wang:train_val:473,valid,-4.5528421000000003
3,caco2_wang:train_val:474,valid,-4.5376019000000003
3,caco2_wang:train_val:471,valid,-4.6020598000000001
3,caco2_wang:train_val:610,valid,-5.8969544999999997
3,caco2_wang:train_val:371,valid,-7.0312261999999999
3,caco2_wang:train_val:146,valid,-6.5883503000000001
3,caco2_wang:train_val:537,valid,-6.3600000999999997
3,caco2_wang:train_val:538,valid,-6.6300000999999975
3,caco2_wang:train_val:602,valid,-5.7979398
3,caco2_wang:train_val:224,valid,-5.7227535000000005
4,caco2_wang:train_val:210,train,-5.4094677000000004
4,caco2_wang:train_val:206,train,-4.6391362999999997
4,caco2_wang:train_val:438,train,-4.8783754999999998
4,caco2_wang:train_val:171,train,-5.1999997999999996
4,caco2_wang:train_val:486,train,-4.9899997999999997
4,caco2_wang:train_val:489,train,-4.8699999000000016
4,caco2_wang:train_val:54,train,-5.0100002000000003
4,caco2_wang:train_val:181,train,-4.1877431999999999
4,caco2_wang:train_val:656,train,-4.5900002000000004
4,caco2_wang:train_val:657,train,-4.7699999999999996
4,caco2_wang:train_val:654,train,-4.5500002000000004
4,caco2_wang:train_val:655,train,-4.5700002
4,caco2_wang:train_val:553,train,-4.0100002000000003
4,caco2_wang:train_val:77,train,-5.6900000999999998
4,caco2_wang:train_val:579,train,-4.1999997999999996
4,caco2_wang:train_val:384,train,-4.6700000999999984
4,caco2_wang:train_val:385,train,-4.8499999000000003
4,caco2_wang:train_val:381,train,-4.3319983000000004
4,caco2_wang:train_val:382,train,-4.6999997999999996
4,caco2_wang:train_val:383,train,-4.6200308999999997
4,caco2_wang:train_val:226,train,-6.0500002000000004
4,caco2_wang:train_val:723,train,-5.79
4,caco2_wang:train_val:104,train,-5.5875134000000015
4,caco2_wang:train_val:103,train,-5.1224694
4,caco2_wang:train_val:173,train,-7.0307583999999999
4,caco2_wang:train_val:418,train,-5.8474512000000001
4,caco2_wang:train_val:419,train,-5.7328787000000005
4,caco2_wang:train_val:420,train,-5.6954092999999997
4,caco2_wang:train_val:421,train,-5.1300000999999984
4,caco2_wang:train_val:422,train,-5.9819288000000004
4,caco2_wang:train_val:240,train,-4.9204097000000004
4,caco2_wang:train_val:316,train,-5.1011863000000002
4,caco2_wang:train_val:588,train,-6.6994847999999996
4,caco2_wang:train_val:686,train,-5.7979398
4,caco2_wang:train_val:153,train,-4.6100000999999997
4,caco2_wang:train_val:377,train,-5.4200000999999975
4,caco2_wang:train_val:99,train,-5.9411516000000004
4,caco2_wang:train_val:504,train,-4.9114642000000002
4,caco2_wang:train_val:505,train,-5.5975828000000005
4,caco2_wang:train_val:506,train,-4.6622709999999996
4,caco2_wang:train_val:48,train,-5.4109997999999999
4,caco2_wang:train_val:254,train,-5.8899999000000003
4,caco2_wang:train_val:693,train,-4.1999997999999996
4,caco2_wang:train_val:694,train,-4.3299999000000016
4,caco2_wang:train_val:695,train,-4.1999997999999996
4,caco2_wang:train_val:696,train,-4.54
4,caco2_wang:train_val:697,train,-5.3000002000000004
4,caco2_wang:train_val:698,train,-4.3299999000000016
4,caco2_wang:train_val:481,train,-6.2299851999999998
4,caco2_wang:train_val:147,train,-4.6599997999999996
4,caco2_wang:train_val:352,train,-7.3390937000000003
4,caco2_wang:train_val:353,train,-7.0912943000000004
4,caco2_wang:train_val:354,train,-7.3677615999999997
4,caco2_wang:train_val:355,train,-7.1487603000000002
4,caco2_wang:train_val:356,train,-4.9978389999999999
4,caco2_wang:train_val:357,train,-6.8503904000000011
4,caco2_wang:train_val:348,train,-6.8762316999999999
4,caco2_wang:train_val:349,train,-7.3814997999999985
4,caco2_wang:train_val:350,train,-7.1178856000000001
4,caco2_wang:train_val:351,train,-7.3820247999999991
4,caco2_wang:train_val:64,train,-5.1700000999999984
4,caco2_wang:train_val:65,train,-4.8400002000000004
4,caco2_wang:train_val:180,train,-6.1599997999999996
4,caco2_wang:train_val:169,train,-4.5700002
4,caco2_wang:train_val:137,train,-4.5
4,caco2_wang:train_val:507,train,-5.8000002000000004
4,caco2_wang:train_val:227,train,-4.8289509000000015
4,caco2_wang:train_val:591,train,-4.8399267000000004
4,caco2_wang:train_val:374,train,-5.8899999000000003
4,caco2_wang:train_val:444,train,-4.4043612000000003
4,caco2_wang:train_val:603,train,-4.4800000000000004
4,caco2_wang:train_val:156,train,-5.1382737000000001
4,caco2_wang:train_val:665,train,-7.3899999000000012
4,caco2_wang:train_val:666,train,-5.8800000999999975
4,caco2_wang:train_val:667,train,-5.6719999000000003
4,caco2_wang:train_val:668,train,-6.6599997999999996
4,caco2_wang:train_val:613,train,-4.5100002000000003
4,caco2_wang:train_val:614,train,-4.1608586000000001
4,caco2_wang:train_val:178,train,-5.46
4,caco2_wang:train_val:211,train,-7.0891552000000004
4,caco2_wang:train_val:467,train,-5.5
4,caco2_wang:train_val:678,train,-4.8400002000000004
4,caco2_wang:train_val:257,train,-4.4400000999999998
4,caco2_wang:train_val:152,train,-5
4,caco2_wang:train_val:615,train,-5.1700000999999984
4,caco2_wang:train_val:67,train,-4.8378239000000001
4,caco2_wang:train_val:426,train,-5.3891382000000005
4,caco2_wang:train_val:427,train,-6.0804609999999997
4,caco2_wang:train_val:388,train,-5.8000002000000004
4,caco2_wang:train_val:389,train,-5.7199998000000001
4,caco2_wang:train_val:390,train,-5.5
4,caco2_wang:train_val:131,train,-6.9593033999999996
4,caco2_wang:train_val:132,train,-5.6999997999999996
4,caco2_wang:train_val:133,train,-7.2300000000000004
4,caco2_wang:train_val:134,train,-5.5799999000000025
4,caco2_wang:train_val:647,train,-5.0300001999999999
4,caco2_wang:train_val:150,train,-4.0599998999999984
4,caco2_wang:train_val:706,train,-4.9279342000000002
4,caco2_wang:train_val:707,train,-4.8885694000000015
4,caco2_wang:train_val:373,train,-5.9593034000000005
4,caco2_wang:train_val:659,train,-5.5999999000000003
4,caco2_wang:train_val:120,train,-5.8000002000000004
4,caco2_wang:train_val:435,train,-6.2003297999999996
4,caco2_wang:train_val:436,train,-6.1999997999999996
4,caco2_wang:train_val:595,train,-6.3982739000000004
4,caco2_wang:train_val:596,train,-6.54
4,caco2_wang:train_val:597,train,-6.1199999000000025
4,caco2_wang:train_val:598,train,-5.9796510000000005
4,caco2_wang:train_val:336,train,-5.2600002000000003
4,caco2_wang:train_val:337,train,-6.5100002000000003
4,caco2_wang:train_val:338,train,-5.6999997999999996
4,caco2_wang:train_val:191,train,-4.9574246000000004
4,caco2_wang:train_val:719,train,-4.3899999000000003
4,caco2_wang:train_val:520,train,-4.2600002000000003
4,caco2_wang:train_val:521,train,-6.1199999000000025
4,caco2_wang:train_val:522,train,-5.79
4,caco2_wang:train_val:523,train,-5.29
4,caco2_wang:train_val:524,train,-4.7399997999999997
4,caco2_wang:train_val:525,train,-4.2800001999999999
4,caco2_wang:train_val:526,train,-4.1500001000000015
4,caco2_wang:train_val:527,train,-4.0199999999999996
4,caco2_wang:train_val:528,train,-4
4,caco2_wang:train_val:529,train,-4.1399998999999994
4,caco2_wang:train_val:345,train,-4.9723473
4,caco2_wang:train_val:212,train,-5.1199999000000016
4,caco2_wang:train_val:213,train,-5.5199999999999996
4,caco2_wang:train_val:96,train,-4.5799999000000016
4,caco2_wang:train_val:464,train,-4.7298937000000008
4,caco2_wang:train_val:465,train,-4.8099999000000002
4,caco2_wang:train_val:466,train,-4.8124795000000002
4,caco2_wang:train_val:406,train,-5.4224062000000002
4,caco2_wang:train_val:362,train,-6.9204097000000004
4,caco2_wang:train_val:313,train,-4.4899997999999997
4,caco2_wang:train_val:314,train,-4.6599997999999996
4,caco2_wang:train_val:315,train,-4.3299999000000016
4,caco2_wang:train_val:496,train,-5.9000000999999997
4,caco2_wang:train_val:497,train,-6.0420097999999998
4,caco2_wang:train_val:498,train,-4.5199999999999996
4,caco2_wang:train_val:238,train,-4.0999998999999994
4,caco2_wang:train_val:239,train,-3.7294849999999999
4,caco2_wang:train_val:117,train,-4.3499999000000003
4,caco2_wang:train_val:709,train,-4.6199999000000016
4,caco2_wang:train_val:360,train,-3.9546771000000001
4,caco2_wang:train_val:359,train,-4.9499997999999996
4,caco2_wang:train_val:293,train,-6.0599999000000002
4,caco2_wang:train_val:288,train,-5.7447276
4,caco2_wang:train_val:289,train,-5.3665314000000004
4,caco2_wang:train_val:643,train,-4.6677732000000001
4,caco2_wang:train_val:407,train,-5.2199998000000001
4,caco2_wang:train_val:503,train,-4.8885303000000002
4,caco2_wang:train_val:75,train,-4.3099999000000002
4,caco2_wang:train_val:502,train,-4.5100002000000003
4,caco2_wang:train_val:237,train,-6
4,caco2_wang:train_val:255,train,-4.6100000999999997
4,caco2_wang:train_val:346,train,-5.29
4,caco2_wang:train_val:703,train,-5.6994847999999996
4,caco2_wang:train_val:554,train,-5.4201082999999999
4,caco2_wang:train_val:555,train,-3.8599999
4,caco2_wang:train_val:556,train,-4.9000000999999997
4,caco2_wang:train_val:557,train,-4.9521427000000005
4,caco2_wang:train_val:558,train,-4.6799998
4,caco2_wang:train_val:559,train,-6.5900002000000004
4,caco2_wang:train_val:560,train,-7.0100002000000003
4,caco2_wang:train_val:561,train,-6.0700002
4,caco2_wang:train_val:562,train,-4.8299999000000016
4,caco2_wang:train_val:563,train,-4.3099017000000002
4,caco2_wang:train_val:564,train,-3.5099999999999998
4,caco2_wang:train_val:565,train,-5
4,caco2_wang:train_val:566,train,-4.4924249999999999
4,caco2_wang:train_val:567,train,-4.1199998999999998
4,caco2_wang:train_val:568,train,-4
4,caco2_wang:train_val:569,train,-4.3200002
4,caco2_wang:train_val:570,train,-6.5885487000000005
4,caco2_wang:train_val:571,train,-4.4299998
